txn_id,order_id,operation_type,status,psp,psp_reference,sku,country,currency,amount_local,fx_rate_applied,fx_date_applied,amount_usd,created_at_utc,captured_at_utc
TXN-104251,ORD-504251,SALE,declined,adyen,8620000000000301,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T13:24:16Z,
TXN-106801,ORD-506801,SALE,settled,dlocal,DL-90001106,sub_annual,BR,BRL,199.90,0.182717,2026-06-25,36.53,2026-06-25T13:27:07Z,2026-06-25T15:08:07Z
TXN-104656,ORD-504656,SALE,settled,adyen,8620000000000706,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T13:27:15Z,2026-06-25T13:52:15Z
TXN-106145,ORD-506145,SALE,settled,dlocal,DL-90000450,sub_monthly,AR,ARS,5999.00,0.000835,2026-06-25,5.01,2026-06-25T13:41:31Z,2026-06-25T15:21:31Z
TXN-106141,ORD-506141,SALE,settled,dlocal,DL-90000446,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T13:43:04Z,2026-06-25T14:35:04Z
TXN-102945,ORD-502945,SALE,settled,paypal_eu,DD7VGZKJVESUV1MSP,sub_monthly,FR,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T13:48:51Z,2026-06-25T15:23:51Z
TXN-102803,ORD-502803,SALE,settled,paypal_eu,KSMM0GMDL5Q3P6FM1,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T13:49:44Z,2026-06-25T14:46:44Z
TXN-101185,ORD-501185,SALE,settled,paypal_us,7G1C77WYERWNTTAZD,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T13:50:00Z,2026-06-25T15:33:00Z
TXN-100318,ORD-500318,SALE,settled,paypal_us,YWE0TAWGPP7HD3YVP,sub_annual,US,USD,59.99,1.000000,2026-06-25,59.99,2026-06-25T13:50:24Z,2026-06-25T14:19:24Z
TXN-106827,ORD-506827,SALE,declined,dlocal,DL-90001132,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T13:51:32Z,
TXN-100316,ORD-500316,SALE,settled,paypal_us,W9TU4W2EXTR7MGR4A,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T13:56:59Z,2026-06-25T14:59:59Z
TXN-105495,ORD-505495,SALE,settled,adyen,8620000000001545,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T14:02:45Z,2026-06-25T14:59:45Z
TXN-107838,ORD-502361,REFUND,settled,paypal_eu,3P9P883FJMXSBJD32,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T14:09:58Z,2026-06-25T14:09:58Z
TXN-104420,ORD-504420,SALE,settled,adyen,8620000000000470,sub_monthly,GB,GBP,8.99,1.295883,2026-06-25,11.65,2026-06-25T14:10:56Z,2026-06-25T14:49:56Z
TXN-100464,ORD-500464,SALE,settled,paypal_us,TXCH3Z223A4F52NZY,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T14:12:00Z,2026-06-25T16:02:00Z
TXN-104031,ORD-504031,SALE,settled,adyen,8620000000000081,sub_annual,US,USD,59.99,1.000000,2026-06-25,59.99,2026-06-25T14:16:37Z,2026-06-25T15:49:37Z
TXN-104038,ORD-504038,SALE,settled,adyen,8620000000000088,coach_addon,DE,EUR,4.99,1.080211,2026-06-25,5.39,2026-06-25T14:19:15Z,2026-06-25T15:32:15Z
TXN-103072,ORD-503072,SALE,settled,paypal_eu,YSEP2JB5EU03TMMRX,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T14:20:20Z,2026-06-25T14:44:20Z
TXN-101124,ORD-501124,SALE,settled,paypal_us,4KRFAXCZRFCGUTDBR,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T14:28:22Z,2026-06-25T15:20:22Z
TXN-104711,ORD-504711,SALE,settled,adyen,8620000000000761,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T14:30:41Z,2026-06-25T15:56:41Z
TXN-104558,ORD-504558,SALE,settled,adyen,8620000000000608,sub_quarterly,DE,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T14:30:45Z,2026-06-25T14:44:45Z
TXN-103717,ORD-503717,SALE,settled,paypal_eu,VZPJ25TJ7XGDQWEHC,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T14:33:40Z,2026-06-25T16:08:40Z
TXN-104698,ORD-504698,SALE,settled,adyen,8620000000000748,sub_monthly,NL,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T14:37:04Z,2026-06-25T15:17:04Z
TXN-104826,ORD-504826,SALE,settled,adyen,8620000000000876,sub_monthly,GB,GBP,8.99,1.295883,2026-06-25,11.65,2026-06-25T14:39:32Z,2026-06-25T16:18:32Z
TXN-106131,ORD-506131,SALE,settled,dlocal,DL-90000436,sub_monthly,MX,MXN,129.00,0.054925,2026-06-25,7.09,2026-06-25T14:41:53Z,2026-06-25T15:23:53Z
TXN-101026,ORD-501026,SALE,settled,paypal_us,N66JUYQK15AAV3VRB,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T14:42:29Z,2026-06-25T14:51:29Z
TXN-107148,ORD-507148,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T14:43:45Z,2026-06-25T16:27:45Z
TXN-101059,ORD-501059,SALE,settled,paypal_us,NF8AQVZRNYDKYEZNR,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T14:48:46Z,2026-06-25T14:53:46Z
TXN-103829,ORD-503829,SALE,settled,paypal_eu,WLKNWTMPX2ETANTVE,sub_annual,DE,EUR,59.99,1.080211,2026-06-25,64.80,2026-06-25T14:54:45Z,2026-06-25T16:29:45Z
TXN-103141,ORD-503141,SALE,settled,paypal_eu,RF57H918ZCLQ3WC3A,sub_monthly,ES,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T14:57:34Z,2026-06-25T16:05:34Z
TXN-105456,ORD-505456,SALE,settled,adyen,8620000000001506,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T15:00:01Z,2026-06-25T15:58:01Z
TXN-102034,ORD-502034,SALE,settled,paypal_us,6QQLWR7D2VFS84XST,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T15:04:50Z,2026-06-25T16:27:50Z
TXN-102031,ORD-502031,SALE,settled,paypal_us,SDC0X6BDARVT17XAT,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T15:05:31Z,2026-06-25T16:33:31Z
TXN-107353,ORD-507353,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T15:07:05Z,2026-06-25T15:46:05Z
TXN-107912,ORD-506006,REFUND,settled,dlocal,DL-90001290,sub_quarterly,AR,ARS,7999.50,0.000835,2026-06-25,6.68,2026-06-25T15:12:26Z,2026-06-25T15:12:26Z
TXN-100777,ORD-500777,SALE,settled,paypal_us,1MVMWD4N0ZWWGCJF9,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T15:15:23Z,2026-06-25T16:55:23Z
TXN-105181,ORD-505181,SALE,settled,adyen,8620000000001231,sub_quarterly,GB,GBP,21.99,1.295883,2026-06-25,28.50,2026-06-25T15:17:52Z,2026-06-25T17:05:52Z
TXN-101422,ORD-501422,SALE,settled,paypal_us,YJUFGSHNRN4M3LR5L,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T15:20:24Z,2026-06-25T16:59:24Z
TXN-102494,ORD-502494,SALE,settled,paypal_eu,4Q8SRSUWS0BKETYVL,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T15:22:25Z,2026-06-25T15:43:25Z
TXN-107035,ORD-507035,SALE,settled,google_play,,coach_addon,US,USD,4.99,1.000000,2026-06-25,4.99,2026-06-25T15:28:55Z,2026-06-25T16:22:55Z
TXN-101070,ORD-501070,SALE,settled,paypal_us,K91AUJV0VND49HCYM,coach_addon,US,USD,4.99,1.000000,2026-06-25,4.99,2026-06-25T15:28:58Z,2026-06-25T16:21:58Z
TXN-101796,ORD-501796,SALE,settled,paypal_us,24Q2PYNDE2P56KHU0,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T15:31:05Z,2026-06-25T15:52:05Z
TXN-104623,ORD-504623,SALE,settled,adyen,8620000000000673,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T15:32:07Z,2026-06-25T16:27:07Z
TXN-100757,ORD-500757,SALE,settled,paypal_us,VD91M3MF3DUU4EL76,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T15:33:47Z,2026-06-25T17:05:47Z
TXN-104087,ORD-504087,SALE,settled,adyen,8620000000000137,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T15:35:17Z,2026-06-25T16:19:17Z
TXN-106533,ORD-506533,SALE,settled,dlocal,DL-90000838,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T15:38:32Z,2026-06-25T15:53:32Z
TXN-106458,ORD-506458,SALE,settled,dlocal,DL-90000763,sub_monthly,CO,COP,29900.00,0.000244,2026-06-25,7.30,2026-06-25T15:39:03Z,2026-06-25T17:20:03Z
TXN-105583,ORD-505583,SALE,settled,adyen,8620000000001633,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T15:39:08Z,2026-06-25T15:44:08Z
TXN-100824,ORD-500824,SALE,settled,paypal_us,7KXDJ4TCHANJKQBW0,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T15:42:47Z,2026-06-25T16:34:47Z
TXN-107380,ORD-507380,SALE,settled,google_play,,coach_addon,US,USD,4.99,1.000000,2026-06-25,4.99,2026-06-25T15:43:37Z,2026-06-25T17:00:37Z
TXN-104668,ORD-504668,SALE,settled,adyen,8620000000000718,sub_monthly,NL,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T15:45:01Z,2026-06-25T16:01:01Z
TXN-107283,ORD-507283,SALE,settled,google_play,,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T15:45:15Z,2026-06-25T16:55:15Z
TXN-103878,ORD-503878,SALE,settled,paypal_eu,7QV83J4PK0A7JMGQG,coach_addon,GB,GBP,4.49,1.295883,2026-06-25,5.82,2026-06-25T15:51:31Z,2026-06-25T17:19:31Z
TXN-104615,ORD-504615,SALE,settled,adyen,8620000000000665,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T16:00:02Z,2026-06-25T17:42:02Z
TXN-104101,ORD-504101,SALE,settled,adyen,8620000000000151,sub_annual,US,USD,59.99,1.000000,2026-06-25,59.99,2026-06-25T16:01:54Z,2026-06-25T16:14:54Z
TXN-101163,ORD-501163,SALE,settled,paypal_us,LYUVJQYDV4RHBQPGH,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:02:02Z,2026-06-25T17:01:02Z
TXN-107347,ORD-507347,SALE,settled,google_play,,sub_monthly,GB,GBP,8.99,1.295883,2026-06-25,11.65,2026-06-25T16:05:41Z,2026-06-25T17:20:41Z
TXN-102358,ORD-502358,SALE,settled,paypal_eu,2BM1XUQ6V21XLQW8H,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T16:07:15Z,2026-06-25T16:48:15Z
TXN-107057,ORD-507057,SALE,settled,google_play,,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T16:12:40Z,2026-06-25T17:15:40Z
TXN-101122,ORD-501122,SALE,settled,paypal_us,05DMBC1ZW01Q1NRNR,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:13:45Z,2026-06-25T17:53:45Z
TXN-106516,ORD-506516,SALE,settled,dlocal,DL-90000821,sub_monthly,AR,ARS,5999.00,0.000835,2026-06-25,5.01,2026-06-25T16:13:58Z,2026-06-25T17:19:58Z
TXN-100069,ORD-500069,SALE,settled,paypal_us,6CS14Y728436T325X,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:17:30Z,2026-06-25T18:00:30Z
TXN-101963,ORD-501963,SALE,settled,paypal_us,R79VDVMDP7454P70Z,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:19:40Z,2026-06-25T17:19:40Z
TXN-106848,ORD-506848,SALE,settled,dlocal,DL-90001153,sub_monthly,CL,CLP,6990,0.001059,2026-06-25,7.40,2026-06-25T16:19:41Z,2026-06-25T17:31:41Z
TXN-103699,ORD-503699,SALE,settled,paypal_eu,WT3RKV8ACX3DXUTTD,sub_monthly,FR,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T16:20:32Z,2026-06-25T17:07:32Z
TXN-103257,ORD-503257,SALE,settled,paypal_eu,WM6ADVL6DGXVYGEB1,sub_monthly,GB,GBP,8.99,1.295883,2026-06-25,11.65,2026-06-25T16:24:41Z,2026-06-25T16:38:41Z
TXN-101754,ORD-501754,SALE,settled,paypal_us,56QYYNQW6H7WA2FGP,sub_annual,US,USD,59.99,1.000000,2026-06-25,59.99,2026-06-25T16:26:21Z,2026-06-25T17:01:21Z
TXN-107645,ORD-507645,SALE,settled,google_play,,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T16:29:34Z,2026-06-25T18:17:34Z
TXN-103531,ORD-503531,SALE,settled,paypal_eu,SFG92TS8K0ZDHFZ6N,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T16:30:59Z,2026-06-25T18:04:59Z
TXN-103380,ORD-503380,SALE,settled,paypal_eu,64Z6KA7643NN91ZK6,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T16:31:32Z,2026-06-25T17:58:32Z
TXN-100612,ORD-500612,SALE,settled,paypal_us,T282MZ27CGSFRRN57,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:32:52Z,2026-06-25T16:59:52Z
TXN-100664,ORD-500664,SALE,settled,paypal_us,W000X1YYPS63DVL1E,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:32:56Z,2026-06-25T16:37:56Z
TXN-100830,ORD-500830,SALE,settled,paypal_us,U2ZR0E8PH7A50FDSR,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T16:37:40Z,2026-06-25T17:16:40Z
TXN-104372,ORD-504372,SALE,settled,adyen,8620000000000422,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T16:39:58Z,2026-06-25T17:21:58Z
TXN-104923,ORD-504923,SALE,settled,adyen,8620000000000973,sub_quarterly,NL,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T16:50:39Z,2026-06-25T17:39:39Z
TXN-104952,ORD-504952,SALE,settled,adyen,8620000000001002,sub_annual,US,USD,59.99,1.000000,2026-06-25,59.99,2026-06-25T16:52:32Z,2026-06-25T17:02:32Z
TXN-104610,ORD-504610,SALE,settled,adyen,8620000000000660,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:53:23Z,2026-06-25T17:58:23Z
TXN-101946,ORD-501946,SALE,settled,paypal_us,11PQYNRHK706AQZ36,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T16:55:07Z,2026-06-25T18:43:07Z
TXN-102342,ORD-502342,SALE,settled,paypal_eu,ATTMKFL319LAJU0MB,coach_addon,FR,EUR,4.99,1.080211,2026-06-25,5.39,2026-06-25T16:57:33Z,2026-06-25T18:33:33Z
TXN-103420,ORD-503420,SALE,settled,paypal_eu,EHKVTX3K85DK00AUP,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T17:03:12Z,2026-06-25T18:07:12Z
TXN-106111,ORD-506111,SALE,settled,dlocal,DL-90000416,sub_monthly,CL,CLP,6990,0.001059,2026-06-25,7.40,2026-06-25T17:03:37Z,2026-06-25T17:11:37Z
TXN-103279,ORD-503279,SALE,settled,paypal_eu,W4MURVC2PC0S3WDLK,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T17:03:42Z,2026-06-25T18:04:42Z
TXN-105041,ORD-505041,SALE,settled,adyen,8620000000001091,sub_annual,FR,EUR,59.99,1.080211,2026-06-25,64.80,2026-06-25T17:05:47Z,2026-06-25T17:51:47Z
TXN-104562,ORD-504562,SALE,settled,adyen,8620000000000612,sub_monthly,FR,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T17:06:08Z,2026-06-25T17:36:08Z
TXN-105819,ORD-505819,SALE,settled,dlocal,DL-90000124,sub_annual,BR,BRL,199.90,0.182717,2026-06-25,36.53,2026-06-25T17:06:24Z,2026-06-25T18:02:24Z
TXN-101062,ORD-501062,SALE,settled,paypal_us,F94EDFDXMTY5NG0DQ,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T17:07:09Z,2026-06-25T17:59:09Z
TXN-105506,ORD-505506,SALE,settled,adyen,8620000000001556,sub_quarterly,DE,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T17:08:34Z,2026-06-25T18:41:34Z
TXN-103894,ORD-503894,SALE,settled,paypal_eu,J7CCS2N3229BL0YBN,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T17:08:48Z,2026-06-25T17:18:48Z
TXN-104994,ORD-504994,SALE,declined,adyen,8620000000001044,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T17:12:20Z,
TXN-101793,ORD-501793,SALE,settled,paypal_us,U6RTH1ZQ4BNAG310M,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T17:17:12Z,2026-06-25T17:36:12Z
TXN-102745,ORD-502745,SALE,settled,paypal_eu,9XE8KB5PFNLWE8YP2,coach_addon,IT,EUR,4.99,1.080211,2026-06-25,5.39,2026-06-25T17:19:39Z,2026-06-25T18:09:39Z
TXN-107361,ORD-507361,SALE,settled,google_play,,sub_quarterly,BR,BRL,89.90,0.182717,2026-06-25,16.43,2026-06-25T17:22:54Z,2026-06-25T19:08:54Z
TXN-104642,ORD-504642,SALE,declined,adyen,8620000000000692,sub_quarterly,DE,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T17:24:43Z,
TXN-101069,ORD-501069,SALE,settled,paypal_us,QSR79NC66DZKTQTJE,sub_annual,US,USD,59.99,1.000000,2026-06-25,59.99,2026-06-25T17:25:25Z,2026-06-25T18:21:25Z
TXN-107485,ORD-507485,SALE,settled,google_play,,coach_addon,GB,GBP,4.49,1.295883,2026-06-25,5.82,2026-06-25T17:25:56Z,2026-06-25T17:39:56Z
TXN-102818,ORD-502818,SALE,settled,paypal_eu,GAJAFAHTVJ1594K02,sub_quarterly,ES,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T17:27:58Z,2026-06-25T18:50:58Z
TXN-101797,ORD-501797,SALE,settled,paypal_us,KM2WRBUY3BDJ4EYQA,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T17:28:32Z,2026-06-25T18:21:32Z
TXN-105231,ORD-505231,SALE,settled,adyen,8620000000001281,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T17:28:52Z,2026-06-25T18:39:52Z
TXN-102285,ORD-502285,SALE,settled,paypal_eu,KQHUN8JD2YN3QRGR2,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T17:31:35Z,2026-06-25T19:12:35Z
TXN-100759,ORD-500759,SALE,settled,paypal_us,354WWG7W30L2UR4RM,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T17:36:35Z,2026-06-25T18:49:35Z
TXN-101692,ORD-501692,SALE,settled,paypal_us,AEE0VRC6RA1HBXMVV,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T17:37:38Z,2026-06-25T18:40:38Z
TXN-103676,ORD-503676,SALE,settled,paypal_eu,L7W3T0VWAV1E6HZ26,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T17:39:26Z,2026-06-25T19:25:26Z
TXN-102699,ORD-502699,SALE,declined,paypal_eu,GV4TYX96X63GAFR87,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T17:40:10Z,
TXN-106637,ORD-506637,SALE,settled,dlocal,DL-90000942,sub_monthly,MX,MXN,129.00,0.054925,2026-06-25,7.09,2026-06-25T17:41:54Z,2026-06-25T17:55:54Z
TXN-101904,ORD-501904,SALE,settled,paypal_us,CC62J429DMBG1DV1S,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T17:43:24Z,2026-06-25T18:53:24Z
TXN-103509,ORD-503509,SALE,settled,paypal_eu,H2RX8PRC375KKX0R3,sub_monthly,FR,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T17:47:07Z,2026-06-25T18:00:07Z
TXN-104298,ORD-504298,SALE,settled,adyen,8620000000000348,sub_annual,FR,EUR,59.99,1.080211,2026-06-25,64.80,2026-06-25T17:55:58Z,2026-06-25T18:05:58Z
TXN-105250,ORD-505250,SALE,settled,adyen,8620000000001300,coach_addon,US,USD,4.99,1.000000,2026-06-25,4.99,2026-06-25T17:57:47Z,2026-06-25T19:39:47Z
TXN-104182,ORD-504182,SALE,settled,adyen,8620000000000232,sub_annual,GB,GBP,54.99,1.295883,2026-06-25,71.26,2026-06-25T18:00:01Z,2026-06-25T19:12:01Z
TXN-102215,ORD-502215,SALE,settled,paypal_eu,43EPR947XNPPPCHST,sub_annual,FR,EUR,59.99,1.080211,2026-06-25,64.80,2026-06-25T18:01:02Z,2026-06-25T19:33:02Z
TXN-101580,ORD-501580,SALE,settled,paypal_us,24W6JZMZTDTYCRLTP,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T18:01:35Z,2026-06-25T18:49:35Z
TXN-100977,ORD-500977,SALE,settled,paypal_us,BT23DXAH8P36BA0LP,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T18:03:09Z,2026-06-25T19:39:09Z
TXN-105570,ORD-505570,SALE,settled,adyen,8620000000001620,sub_monthly,GB,GBP,8.99,1.295883,2026-06-25,11.65,2026-06-25T18:11:14Z,2026-06-25T18:42:14Z
TXN-104624,ORD-504624,SALE,settled,adyen,8620000000000674,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T18:13:03Z,2026-06-25T19:24:03Z
TXN-105615,ORD-505615,SALE,settled,adyen,8620000000001665,sub_monthly,NL,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T18:15:12Z,2026-06-25T19:32:12Z
TXN-101835,ORD-501835,SALE,settled,paypal_us,90AFEEXLU543DXBKR,sub_annual,US,USD,59.99,1.000000,2026-06-25,59.99,2026-06-25T18:15:56Z,2026-06-25T19:43:56Z
TXN-100634,ORD-500634,SALE,settled,paypal_us,6LS12HB2KGQCMA0HS,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T18:18:33Z,2026-06-25T18:33:33Z
TXN-106569,ORD-506569,SALE,settled,dlocal,DL-90000874,coach_addon,BR,BRL,16.90,0.182717,2026-06-25,3.09,2026-06-25T18:21:20Z,2026-06-25T19:51:20Z
TXN-104786,ORD-504786,SALE,settled,adyen,8620000000000836,sub_annual,NL,EUR,59.99,1.080211,2026-06-25,64.80,2026-06-25T18:21:26Z,2026-06-25T19:16:26Z
TXN-107179,ORD-507179,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T18:22:03Z,2026-06-25T19:09:03Z
TXN-106469,ORD-506469,SALE,settled,dlocal,DL-90000774,sub_annual,CL,CLP,44990,0.001059,2026-06-25,47.64,2026-06-25T18:22:28Z,2026-06-25T19:41:28Z
TXN-106235,ORD-506235,SALE,settled,dlocal,DL-90000540,sub_quarterly,CL,CLP,17990,0.001059,2026-06-25,19.05,2026-06-25T18:25:28Z,2026-06-25T18:43:28Z
TXN-101147,ORD-501147,SALE,settled,paypal_us,WQYNDYHKSKCHLNG0D,coach_addon,US,USD,4.99,1.000000,2026-06-25,4.99,2026-06-25T18:26:26Z,2026-06-25T19:00:26Z
TXN-105228,ORD-505228,SALE,settled,adyen,8620000000001278,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T18:31:07Z,2026-06-25T18:52:07Z
TXN-106168,ORD-506168,SALE,settled,dlocal,DL-90000473,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T18:31:17Z,2026-06-25T18:45:17Z
TXN-101912,ORD-501912,SALE,settled,paypal_us,FJEDV77KPLG9V8LG7,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T18:31:49Z,2026-06-25T18:41:49Z
TXN-101466,ORD-501466,SALE,settled,paypal_us,AR6F3M87Y5U93ML3F,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T18:37:32Z,2026-06-25T20:04:32Z
TXN-104032,ORD-504032,SALE,declined,adyen,8620000000000082,sub_quarterly,FR,EUR,24.99,1.080211,2026-06-25,26.99,2026-06-25T18:40:10Z,
TXN-106126,ORD-506126,SALE,settled,dlocal,DL-90000431,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T18:40:16Z,2026-06-25T19:41:16Z
TXN-101600,ORD-501600,SALE,settled,paypal_us,3AQHSQJH4NK4TYA8P,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T18:40:30Z,2026-06-25T18:47:30Z
TXN-105964,ORD-505964,SALE,settled,dlocal,DL-90000269,coach_addon,CO,COP,12900.00,0.000244,2026-06-25,3.15,2026-06-25T18:41:27Z,2026-06-25T19:14:27Z
TXN-104576,ORD-504576,SALE,settled,adyen,8620000000000626,coach_addon,DE,EUR,4.99,1.080211,2026-06-25,5.39,2026-06-25T18:42:30Z,2026-06-25T18:52:30Z
TXN-107429,ORD-507429,SALE,settled,google_play,,sub_monthly,BR,BRL,34.90,0.182717,2026-06-25,6.38,2026-06-25T18:42:55Z,2026-06-25T20:07:55Z
TXN-101358,ORD-501358,SALE,settled,paypal_us,URQRYQXFN66EM333R,sub_quarterly,US,USD,24.99,1.000000,2026-06-25,24.99,2026-06-25T18:47:43Z,2026-06-25T20:37:43Z
TXN-102711,ORD-502711,SALE,settled,paypal_eu,NX9B1XD0QYKL0XFC1,sub_annual,FR,EUR,59.99,1.080211,2026-06-25,64.80,2026-06-25T18:50:18Z,2026-06-25T20:24:18Z
TXN-102111,ORD-502111,SALE,settled,paypal_eu,SWE38FJ90SBQD085H,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T18:52:46Z,2026-06-25T20:26:46Z
TXN-104483,ORD-504483,SALE,settled,adyen,8620000000000533,sub_monthly,NL,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T18:55:01Z,2026-06-25T20:02:01Z
TXN-102998,ORD-502998,SALE,settled,paypal_eu,W8T23SXF2RWE7ULVJ,sub_monthly,DE,EUR,9.99,1.080211,2026-06-25,10.79,2026-06-25T18:55:38Z,2026-06-25T19:08:38Z
