Earnings report for Lumo Wellness (merchant account: LumoPlayMain). All dates and times are in America/Los_Angeles.
Transaction Date,Transaction Time,Transaction Type,Product ID,Buyer Country,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
"Jun 17, 2026",02:21:00,Google fee,sub_monthly,US,USD,-3.00,1,USD,-3.00
"Jun 17, 2026",02:24:37,Charge,sub_annual,BR,BRL,199.90,0.184753,USD,36.93
"Jun 17, 2026",02:24:37,Google fee,sub_annual,BR,BRL,-29.99,0.184753,USD,-5.54
"Jun 17, 2026",03:05:31,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",03:05:31,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 17, 2026",04:13:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",04:13:00,Google fee,sub_monthly,US,USD,-3.00,1,USD,-3.00
"Jun 17, 2026",04:36:59,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 17, 2026",04:36:59,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 17, 2026",04:41:07,Charge,sub_quarterly,GB,GBP,21.99,1.291765,USD,28.41
"Jun 17, 2026",04:41:07,Google fee,sub_quarterly,GB,GBP,-3.30,1.291765,USD,-4.26
"Jun 17, 2026",04:49:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",04:49:00,Google fee,sub_monthly,US,USD,-3.00,1,USD,-3.00
"Jun 17, 2026",05:37:46,Charge,coach_addon,BR,BRL,16.90,0.184753,USD,3.12
"Jun 17, 2026",05:37:46,Google fee,coach_addon,BR,BRL,-2.54,0.184753,USD,-0.47
"Jun 17, 2026",05:43:46,Charge,sub_monthly,BR,BRL,34.90,0.184753,USD,6.45
"Jun 17, 2026",05:43:46,Google fee,sub_monthly,BR,BRL,-5.24,0.184753,USD,-0.97
"Jun 17, 2026",06:16:15,Charge,sub_monthly,GB,GBP,8.99,1.291765,USD,11.61
"Jun 17, 2026",06:16:15,Google fee,sub_monthly,GB,GBP,-1.35,1.291765,USD,-1.74
"Jun 17, 2026",06:24:56,Charge,sub_monthly,DE,EUR,9.99,1.087831,USD,10.87
"Jun 17, 2026",06:24:56,Google fee,sub_monthly,DE,EUR,-1.50,1.087831,USD,-1.63
"Jun 17, 2026",06:46:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",06:46:00,Google fee,sub_monthly,US,USD,-3.00,1,USD,-3.00
"Jun 17, 2026",07:12:37,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",07:12:37,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 17, 2026",07:20:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",07:20:00,Google fee,sub_monthly,US,USD,-3.00,1,USD,-3.00
"Jun 17, 2026",07:30:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",07:30:00,Google fee,sub_monthly,US,USD,-3.00,1,USD,-3.00
"Jun 17, 2026",08:35:36,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",08:35:36,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 17, 2026",09:19:31,Charge,sub_monthly,MX,MXN,129.00,0.055315,USD,7.14
"Jun 17, 2026",09:19:31,Google fee,sub_monthly,MX,MXN,-19.35,0.055315,USD,-1.07
"Jun 17, 2026",09:36:16,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 17, 2026",09:36:16,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 17, 2026",10:11:09,Charge,sub_annual,DE,EUR,59.99,1.087831,USD,65.26
"Jun 17, 2026",10:11:09,Google fee,sub_annual,DE,EUR,-9.00,1.087831,USD,-9.79
"Jun 17, 2026",10:32:48,Charge,coach_addon,DE,EUR,4.99,1.087831,USD,5.43
"Jun 17, 2026",10:32:48,Google fee,coach_addon,DE,EUR,-0.75,1.087831,USD,-0.81
"Jun 17, 2026",11:07:02,Charge,sub_quarterly,DE,EUR,24.99,1.087831,USD,27.18
"Jun 17, 2026",11:07:02,Google fee,sub_quarterly,DE,EUR,-3.75,1.087831,USD,-4.08
"Jun 17, 2026",11:41:40,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",11:41:40,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 17, 2026",11:52:40,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 17, 2026",11:52:40,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 17, 2026",12:26:12,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 17, 2026",12:26:12,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",02:01:16,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 18, 2026",02:01:16,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",02:06:24,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 18, 2026",02:06:24,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 18, 2026",02:20:13,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 18, 2026",02:20:13,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 18, 2026",03:04:28,Charge,sub_quarterly,BR,BRL,89.90,0.184047,USD,16.55
"Jun 18, 2026",03:04:28,Google fee,sub_quarterly,BR,BRL,-13.49,0.184047,USD,-2.48
"Jun 18, 2026",03:09:24,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 18, 2026",03:09:24,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 18, 2026",03:43:18,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 18, 2026",03:43:18,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",04:31:48,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 18, 2026",04:31:48,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 18, 2026",05:53:36,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 18, 2026",05:53:36,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",05:55:36,Charge,coach_addon,DE,EUR,4.99,1.089456,USD,5.44
"Jun 18, 2026",05:55:36,Google fee,coach_addon,DE,EUR,-0.75,1.089456,USD,-0.82
"Jun 18, 2026",05:59:28,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 18, 2026",05:59:28,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 18, 2026",06:05:51,Charge,coach_addon,DE,EUR,4.99,1.089456,USD,5.44
"Jun 18, 2026",06:05:51,Google fee,coach_addon,DE,EUR,-0.75,1.089456,USD,-0.82
"Jun 18, 2026",06:23:30,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 18, 2026",06:23:30,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 18, 2026",06:44:05,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 18, 2026",06:44:05,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",06:58:38,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 18, 2026",06:58:38,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 18, 2026",07:24:26,Charge,sub_monthly,BR,BRL,34.90,0.184047,USD,6.42
"Jun 18, 2026",07:24:26,Google fee,sub_monthly,BR,BRL,-5.24,0.184047,USD,-0.96
"Jun 18, 2026",09:18:23,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 18, 2026",09:18:23,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 18, 2026",09:21:04,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 18, 2026",09:21:04,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",09:45:20,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 18, 2026",09:45:20,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 18, 2026",10:08:48,Charge,sub_annual,GB,GBP,54.99,1.292986,USD,71.10
"Jun 18, 2026",10:08:48,Google fee,sub_annual,GB,GBP,-8.25,1.292986,USD,-10.67
"Jun 18, 2026",10:14:55,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 18, 2026",10:14:55,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 18, 2026",10:48:10,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 18, 2026",10:48:10,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 18, 2026",11:27:09,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 18, 2026",11:27:09,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",11:39:28,Charge,sub_monthly,BR,BRL,34.90,0.184047,USD,6.42
"Jun 18, 2026",11:39:28,Google fee,sub_monthly,BR,BRL,-5.24,0.184047,USD,-0.96
"Jun 18, 2026",11:42:26,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 18, 2026",11:42:26,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 18, 2026",12:40:24,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 18, 2026",12:40:24,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 19, 2026",00:38:40,Charge,sub_annual,GB,GBP,54.99,1.292986,USD,71.10
"Jun 19, 2026",00:38:40,Google fee,sub_annual,GB,GBP,-8.25,1.292986,USD,-10.67
"Jun 19, 2026",01:17:19,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 19, 2026",01:17:19,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 19, 2026",01:59:48,Charge,coach_addon,DE,EUR,4.99,1.089456,USD,5.44
"Jun 19, 2026",01:59:48,Google fee,coach_addon,DE,EUR,-0.75,1.089456,USD,-0.82
"Jun 19, 2026",02:52:21,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 19, 2026",02:52:21,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 19, 2026",03:49:33,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 19, 2026",03:49:33,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 19, 2026",04:08:50,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 19, 2026",04:08:50,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 19, 2026",04:10:53,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 19, 2026",04:10:53,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 19, 2026",05:11:31,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 19, 2026",05:11:31,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 19, 2026",05:22:19,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 19, 2026",05:22:19,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 19, 2026",06:14:14,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 19, 2026",06:14:14,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 19, 2026",08:03:01,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 19, 2026",08:03:01,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 19, 2026",08:52:41,Charge,sub_quarterly,GB,GBP,21.99,1.292986,USD,28.43
"Jun 19, 2026",08:52:41,Google fee,sub_quarterly,GB,GBP,-3.30,1.292986,USD,-4.26
"Jun 19, 2026",09:00:31,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 19, 2026",09:00:31,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 19, 2026",09:42:04,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 19, 2026",09:42:04,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 19, 2026",11:15:15,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 19, 2026",11:15:15,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 19, 2026",11:19:29,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 19, 2026",11:19:29,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 19, 2026",12:01:34,Charge,sub_monthly,BR,BRL,34.90,0.184047,USD,6.42
"Jun 19, 2026",12:01:34,Google fee,sub_monthly,BR,BRL,-5.24,0.184047,USD,-0.96
"Jun 19, 2026",12:17:56,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 19, 2026",12:17:56,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 19, 2026",12:30:38,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 19, 2026",12:30:38,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 20, 2026",01:33:57,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 20, 2026",01:33:57,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 20, 2026",01:58:06,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 20, 2026",01:58:06,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 20, 2026",01:58:41,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 20, 2026",01:58:41,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 20, 2026",02:01:36,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 20, 2026",02:01:36,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 20, 2026",02:30:41,Charge,sub_annual,MX,MXN,799.00,0.055252,USD,44.15
"Jun 20, 2026",02:30:41,Google fee,sub_annual,MX,MXN,-119.85,0.055252,USD,-6.62
"Jun 20, 2026",03:07:23,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 20, 2026",03:07:23,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 20, 2026",03:47:08,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 20, 2026",03:47:08,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 20, 2026",04:14:46,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 20, 2026",04:14:46,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 20, 2026",04:36:08,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 20, 2026",04:36:08,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 20, 2026",04:38:01,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 20, 2026",04:38:01,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 20, 2026",04:43:28,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 20, 2026",04:43:28,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 20, 2026",05:20:15,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 20, 2026",05:20:15,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 20, 2026",05:45:55,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 20, 2026",05:45:55,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 20, 2026",05:46:52,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 20, 2026",05:46:52,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 20, 2026",06:26:38,Charge,coach_addon,GB,GBP,4.49,1.292986,USD,5.81
"Jun 20, 2026",06:26:38,Google fee,coach_addon,GB,GBP,-0.67,1.292986,USD,-0.87
"Jun 20, 2026",06:37:32,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 20, 2026",06:37:32,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 20, 2026",08:03:00,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 20, 2026",08:03:00,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 20, 2026",08:05:39,Charge,sub_annual,GB,GBP,54.99,1.292986,USD,71.10
"Jun 20, 2026",08:05:39,Google fee,sub_annual,GB,GBP,-8.25,1.292986,USD,-10.67
"Jun 20, 2026",08:24:08,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 20, 2026",08:24:08,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 20, 2026",08:41:54,Charge,coach_addon,GB,GBP,4.49,1.292986,USD,5.81
"Jun 20, 2026",08:41:54,Google fee,coach_addon,GB,GBP,-0.67,1.292986,USD,-0.87
"Jun 20, 2026",09:57:04,Charge,sub_annual,BR,BRL,199.90,0.184047,USD,36.79
"Jun 20, 2026",09:57:04,Google fee,sub_annual,BR,BRL,-29.99,0.184047,USD,-5.52
"Jun 20, 2026",10:27:14,Charge,sub_quarterly,GB,GBP,21.99,1.292986,USD,28.43
"Jun 20, 2026",10:27:14,Google fee,sub_quarterly,GB,GBP,-3.30,1.292986,USD,-4.26
"Jun 20, 2026",10:34:11,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 20, 2026",10:34:11,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 20, 2026",10:43:22,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 20, 2026",10:43:22,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 20, 2026",10:59:39,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 20, 2026",10:59:39,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 21, 2026",01:36:42,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 21, 2026",01:36:42,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 21, 2026",01:41:10,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 21, 2026",01:41:10,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 21, 2026",03:14:30,Charge,sub_quarterly,BR,BRL,89.90,0.184047,USD,16.55
"Jun 21, 2026",03:14:30,Google fee,sub_quarterly,BR,BRL,-13.49,0.184047,USD,-2.48
"Jun 21, 2026",03:35:45,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 21, 2026",03:35:45,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 21, 2026",04:25:23,Charge,sub_annual,DE,EUR,59.99,1.089456,USD,65.36
"Jun 21, 2026",04:25:23,Google fee,sub_annual,DE,EUR,-9.00,1.089456,USD,-9.80
"Jun 21, 2026",04:32:19,Charge,sub_quarterly,GB,GBP,21.99,1.292986,USD,28.43
"Jun 21, 2026",04:32:19,Google fee,sub_quarterly,GB,GBP,-3.30,1.292986,USD,-4.26
"Jun 21, 2026",04:44:44,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 21, 2026",04:44:44,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 21, 2026",04:49:08,Charge,sub_quarterly,DE,EUR,24.99,1.089456,USD,27.23
"Jun 21, 2026",04:49:08,Google fee,sub_quarterly,DE,EUR,-3.75,1.089456,USD,-4.08
"Jun 21, 2026",05:00:28,Charge,coach_addon,GB,GBP,4.49,1.292986,USD,5.81
"Jun 21, 2026",05:00:28,Google fee,coach_addon,GB,GBP,-0.67,1.292986,USD,-0.87
"Jun 21, 2026",05:16:40,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 21, 2026",05:16:40,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 21, 2026",05:41:27,Charge,sub_quarterly,GB,GBP,21.99,1.292986,USD,28.43
"Jun 21, 2026",05:41:27,Google fee,sub_quarterly,GB,GBP,-3.30,1.292986,USD,-4.26
"Jun 21, 2026",05:48:40,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 21, 2026",05:48:40,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 21, 2026",05:51:27,Charge,sub_annual,GB,GBP,54.99,1.292986,USD,71.10
"Jun 21, 2026",05:51:27,Google fee,sub_annual,GB,GBP,-8.25,1.292986,USD,-10.67
"Jun 21, 2026",06:19:34,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 21, 2026",06:19:34,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 21, 2026",06:30:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 21, 2026",06:30:00,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 21, 2026",06:44:46,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 21, 2026",06:44:46,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 21, 2026",07:15:51,Charge,sub_monthly,GB,GBP,8.99,1.292986,USD,11.62
"Jun 21, 2026",07:15:51,Google fee,sub_monthly,GB,GBP,-1.35,1.292986,USD,-1.74
"Jun 21, 2026",07:53:56,Charge,sub_monthly,DE,EUR,9.99,1.089456,USD,10.88
"Jun 21, 2026",07:53:56,Google fee,sub_monthly,DE,EUR,-1.50,1.089456,USD,-1.63
"Jun 21, 2026",08:58:52,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 21, 2026",08:58:52,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 21, 2026",09:09:41,Charge,sub_quarterly,BR,BRL,89.90,0.184047,USD,16.55
"Jun 21, 2026",09:09:41,Google fee,sub_quarterly,BR,BRL,-13.49,0.184047,USD,-2.48
"Jun 21, 2026",09:16:50,Charge,coach_addon,DE,EUR,4.99,1.089456,USD,5.44
"Jun 21, 2026",09:16:50,Google fee,coach_addon,DE,EUR,-0.75,1.089456,USD,-0.82
"Jun 21, 2026",09:57:13,Charge,sub_monthly,BR,BRL,34.90,0.184047,USD,6.42
"Jun 21, 2026",09:57:13,Google fee,sub_monthly,BR,BRL,-5.24,0.184047,USD,-0.96
"Jun 21, 2026",10:13:21,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 21, 2026",10:13:21,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 21, 2026",11:18:55,Charge,sub_annual,MX,MXN,799.00,0.055252,USD,44.15
"Jun 21, 2026",11:18:55,Google fee,sub_annual,MX,MXN,-119.85,0.055252,USD,-6.62
"Jun 21, 2026",12:44:54,Charge,sub_monthly,MX,MXN,129.00,0.055252,USD,7.13
"Jun 21, 2026",12:44:54,Google fee,sub_monthly,MX,MXN,-19.35,0.055252,USD,-1.07
"Jun 21, 2026",13:16:24,Charge,sub_monthly,BR,BRL,34.90,0.184047,USD,6.42
"Jun 21, 2026",13:16:24,Google fee,sub_monthly,BR,BRL,-5.24,0.184047,USD,-0.96
"Jun 22, 2026",01:13:39,Charge,sub_quarterly,DE,EUR,24.99,1.089270,USD,27.22
"Jun 22, 2026",01:13:39,Google fee,sub_quarterly,DE,EUR,-3.75,1.089270,USD,-4.08
"Jun 22, 2026",01:31:30,Charge,sub_monthly,DE,EUR,9.99,1.089270,USD,10.88
"Jun 22, 2026",01:31:30,Google fee,sub_monthly,DE,EUR,-1.50,1.089270,USD,-1.63
"Jun 22, 2026",01:36:09,Charge,sub_monthly,BR,BRL,34.90,0.183482,USD,6.40
"Jun 22, 2026",01:36:09,Google fee,sub_monthly,BR,BRL,-5.24,0.183482,USD,-0.96
"Jun 22, 2026",01:36:11,Charge,sub_annual,BR,BRL,199.90,0.183482,USD,36.68
"Jun 22, 2026",01:36:11,Google fee,sub_annual,BR,BRL,-29.99,0.183482,USD,-5.50
"Jun 22, 2026",02:26:43,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",02:26:43,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",02:38:36,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 22, 2026",02:38:36,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 22, 2026",02:51:59,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",02:51:59,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",02:59:22,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",02:59:22,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",03:02:54,Charge,sub_monthly,BR,BRL,34.90,0.183482,USD,6.40
"Jun 22, 2026",03:02:54,Google fee,sub_monthly,BR,BRL,-5.24,0.183482,USD,-0.96
"Jun 22, 2026",03:27:15,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 22, 2026",03:27:15,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 22, 2026",03:45:36,Charge,coach_addon,BR,BRL,16.90,0.183482,USD,3.10
"Jun 22, 2026",03:45:36,Google fee,coach_addon,BR,BRL,-2.54,0.183482,USD,-0.47
"Jun 22, 2026",04:21:40,Charge,sub_monthly,MX,MXN,129.00,0.055229,USD,7.12
"Jun 22, 2026",04:21:40,Google fee,sub_monthly,MX,MXN,-19.35,0.055229,USD,-1.07
"Jun 22, 2026",04:34:43,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",04:34:43,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",04:41:27,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 22, 2026",04:41:27,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 22, 2026",04:53:18,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",04:53:18,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",05:20:35,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",05:20:35,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",05:30:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",05:30:00,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",05:53:38,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",05:53:38,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",05:56:36,Charge,sub_monthly,GB,GBP,8.99,1.296780,USD,11.66
"Jun 22, 2026",05:56:36,Google fee,sub_monthly,GB,GBP,-1.35,1.296780,USD,-1.75
"Jun 22, 2026",06:01:06,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",06:01:06,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
