transaction_id,invoice_id,transaction_type,status,created_at_utc,country,currency,currency_exponent,local_amount,fx_rate,usd_amount,fee_usd
DL-90001155,ORD-506850,PAYMENT,PAID,2026-06-16 15:11:34,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000171,ORD-505866,PAYMENT,PAID,2026-06-16 16:03:32,MX,MXN,2,12900,18.1048,7.13,0.32
DL-90000966,ORD-506661,PAYMENT,PAID,2026-06-16 16:26:08,MX,MXN,2,12900,18.1048,7.13,0.32
DL-90000561,ORD-506256,PAYMENT,PAID,2026-06-16 16:30:24,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000719,ORD-506414,PAYMENT,PAID,2026-06-16 16:41:28,BR,BRL,2,3490,5.4149,6.45,0.29
DL-90000296,ORD-505991,PAYMENT,PAID,2026-06-16 16:49:04,CL,CLP,0,17990,944.2871,19.05,0.86
DL-90000103,ORD-505798,PAYMENT,PAID,2026-06-16 16:49:46,BR,BRL,2,3490,5.4149,6.45,0.29
DL-90000442,ORD-506137,PAYMENT,PAID,2026-06-16 17:10:43,CO,COP,2,1290000,4065.0407,3.17,0.14
DL-90000699,ORD-506394,PAYMENT,REJECTED,2026-06-16 17:23:26,MX,MXN,2,79900,18.1048,44.13,1.99
DL-90000970,ORD-506665,PAYMENT,PAID,2026-06-16 17:42:07,BR,BRL,2,8990,5.4149,16.60,0.75
DL-90000664,ORD-506359,PAYMENT,PAID,2026-06-16 17:45:22,MX,MXN,2,12900,18.1048,7.13,0.32
DL-90000975,ORD-506670,PAYMENT,PAID,2026-06-16 17:46:10,CL,CLP,0,44990,944.2871,47.64,2.14
DL-90000835,ORD-506530,PAYMENT,PAID,2026-06-16 17:52:49,AR,ARS,2,599900,1196.1722,5.02,0.23
DL-90000704,ORD-506399,PAYMENT,PAID,2026-06-16 17:59:49,BR,BRL,2,3490,5.4149,6.45,0.29
DL-90001203,ORD-506898,PAYMENT,PAID,2026-06-16 18:02:58,MX,MXN,2,12900,18.1048,7.13,0.32
DL-90000428,ORD-506123,PAYMENT,PAID,2026-06-16 19:01:35,BR,BRL,2,19990,5.4149,36.92,1.66
DL-90001004,ORD-506699,PAYMENT,PAID,2026-06-16 19:32:41,MX,MXN,2,12900,18.1048,7.13,0.32
DL-90000294,ORD-505989,PAYMENT,PAID,2026-06-16 19:38:52,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000565,ORD-506260,PAYMENT,PAID,2026-06-17 07:16:31,CO,COP,2,7990000,4081.6327,19.58,0.88
DL-90000125,ORD-505820,PAYMENT,REJECTED,2026-06-17 08:02:22,BR,BRL,2,19990,5.4126,36.93,1.66
DL-90001075,ORD-506770,PAYMENT,PAID,2026-06-17 08:28:48,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90000338,ORD-506033,PAYMENT,PAID,2026-06-17 08:45:40,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000945,ORD-506640,PAYMENT,PAID,2026-06-17 09:01:47,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90000438,ORD-506133,PAYMENT,PAID,2026-06-17 09:37:54,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000696,ORD-506391,PAYMENT,PAID,2026-06-17 10:12:54,BR,BRL,2,8990,5.4126,16.61,0.75
DL-90000078,ORD-505773,PAYMENT,PAID,2026-06-17 10:26:00,MX,MXN,2,32900,18.0783,18.20,0.82
DL-90000288,ORD-505983,PAYMENT,REJECTED,2026-06-17 10:33:06,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90000712,ORD-506407,PAYMENT,PAID,2026-06-17 10:43:30,CL,CLP,0,44990,944.2871,47.64,2.14
DL-90001173,ORD-506868,PAYMENT,PAID,2026-06-17 11:13:16,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000299,ORD-505994,PAYMENT,PAID,2026-06-17 11:19:42,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000245,ORD-505940,PAYMENT,PAID,2026-06-17 11:37:29,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90001093,ORD-506788,PAYMENT,REJECTED,2026-06-17 12:03:23,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000253,ORD-505948,PAYMENT,PAID,2026-06-17 12:15:51,BR,BRL,2,19990,5.4126,36.93,1.66
DL-90001013,ORD-506708,PAYMENT,PAID,2026-06-17 12:20:52,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000500,ORD-506195,PAYMENT,PAID,2026-06-17 12:21:15,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90000351,ORD-506046,PAYMENT,REJECTED,2026-06-17 12:24:31,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90000513,ORD-506208,PAYMENT,PAID,2026-06-17 12:39:01,BR,BRL,2,8990,5.4126,16.61,0.75
DL-90000139,ORD-505834,PAYMENT,PAID,2026-06-17 12:44:50,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000762,ORD-506457,PAYMENT,PAID,2026-06-17 12:45:55,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90001077,ORD-506772,PAYMENT,PAID,2026-06-17 12:48:32,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000483,ORD-506178,PAYMENT,REJECTED,2026-06-17 12:54:22,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000309,ORD-506004,PAYMENT,PAID,2026-06-17 13:17:14,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000421,ORD-506116,PAYMENT,PAID,2026-06-17 13:19:44,BR,BRL,2,8990,5.4126,16.61,0.75
DL-90001189,ORD-506884,PAYMENT,PAID,2026-06-17 13:27:23,BR,BRL,2,19990,5.4126,36.93,1.66
DL-90000407,ORD-506102,PAYMENT,PAID,2026-06-17 13:45:41,MX,MXN,2,32900,18.0783,18.20,0.82
DL-90001249,ORD-506944,PAYMENT,PAID,2026-06-17 14:24:30,BR,BRL,2,1690,5.4126,3.12,0.14
DL-90001001,ORD-506696,PAYMENT,PAID,2026-06-17 14:28:41,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000329,ORD-506024,PAYMENT,PAID,2026-06-17 15:35:58,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000599,ORD-506294,PAYMENT,PAID,2026-06-17 15:37:50,AR,ARS,2,3999900,1197.6048,33.40,1.50
DL-90000653,ORD-506348,PAYMENT,PAID,2026-06-17 15:43:46,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90000530,ORD-506225,PAYMENT,PAID,2026-06-17 16:38:05,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000415,ORD-506110,PAYMENT,PAID,2026-06-17 16:40:32,AR,ARS,2,1599900,1197.6048,13.36,0.60
DL-90000273,ORD-505968,PAYMENT,PAID,2026-06-17 16:48:24,CL,CLP,0,17990,944.2871,19.05,0.86
DL-90000848,ORD-506543,PAYMENT,PAID,2026-06-17 17:06:54,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000889,ORD-506584,PAYMENT,PAID,2026-06-17 17:14:33,BR,BRL,2,8990,5.4126,16.61,0.75
DL-90000223,ORD-505918,PAYMENT,PAID,2026-06-17 17:34:29,MX,MXN,2,5900,18.0783,3.26,0.15
DL-90000824,ORD-506519,PAYMENT,PAID,2026-06-17 18:01:28,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000853,ORD-506548,PAYMENT,PAID,2026-06-17 18:12:14,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90000208,ORD-505903,PAYMENT,PAID,2026-06-17 18:17:01,AR,ARS,2,599900,1197.6048,5.01,0.23
DL-90000204,ORD-505899,PAYMENT,REJECTED,2026-06-17 18:22:22,BR,BRL,2,3490,5.4126,6.45,0.29
DL-90000870,ORD-506565,PAYMENT,PAID,2026-06-17 19:15:17,BR,BRL,2,1690,5.4126,3.12,0.14
DL-90000229,ORD-505924,PAYMENT,PAID,2026-06-17 19:51:28,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000107,ORD-505802,PAYMENT,PAID,2026-06-17 19:52:31,MX,MXN,2,32900,18.0783,18.20,0.82
DL-90000289,ORD-505984,PAYMENT,PAID,2026-06-17 20:26:28,MX,MXN,2,12900,18.0783,7.14,0.32
DL-90001237,ORD-506932,PAYMENT,PAID,2026-06-18 07:47:15,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90001000,ORD-506695,PAYMENT,REJECTED,2026-06-18 07:47:47,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000875,ORD-506570,PAYMENT,REJECTED,2026-06-18 08:05:08,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000683,ORD-506378,PAYMENT,PAID,2026-06-18 08:21:56,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000604,ORD-506299,PAYMENT,PAID,2026-06-18 08:36:10,MX,MXN,2,79900,18.0989,44.15,1.99
DL-90000937,ORD-506632,PAYMENT,PAID,2026-06-18 08:55:02,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000285,ORD-505980,PAYMENT,REJECTED,2026-06-18 08:57:12,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000494,ORD-506189,PAYMENT,PAID,2026-06-18 09:09:50,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90001122,ORD-506817,PAYMENT,PAID,2026-06-18 09:30:18,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000434,ORD-506129,PAYMENT,PAID,2026-06-18 09:40:01,CO,COP,2,7990000,4098.3607,19.50,0.88
DL-90001137,ORD-506832,PAYMENT,PAID,2026-06-18 09:49:39,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001096,ORD-506791,PAYMENT,REJECTED,2026-06-18 10:24:29,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001298,ORD-506363,REFUND,REFUNDED,2026-06-18 10:25:42,BR,BRL,2,19990,5.4334,36.79,0.00
DL-90000445,ORD-506140,PAYMENT,PAID,2026-06-18 10:53:23,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000753,ORD-506448,PAYMENT,REJECTED,2026-06-18 10:55:53,AR,ARS,2,3999900,1201.9231,33.28,1.50
DL-90000702,ORD-506397,PAYMENT,PAID,2026-06-18 11:00:16,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000691,ORD-506386,PAYMENT,PAID,2026-06-18 11:18:18,AR,ARS,2,1599900,1201.9231,13.31,0.60
DL-90001315,ORD-507807,REFUND,REFUNDED,2026-06-18 12:00:00,BR,BRL,2,9995,5.4334,18.40,0.00
DL-90001160,ORD-506855,PAYMENT,PAID,2026-06-18 12:09:45,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000129,ORD-505824,PAYMENT,PAID,2026-06-18 12:19:07,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90000109,ORD-505804,PAYMENT,PAID,2026-06-18 12:34:22,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000557,ORD-506252,PAYMENT,PAID,2026-06-18 12:40:30,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90000246,ORD-505941,PAYMENT,PAID,2026-06-18 12:56:48,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000426,ORD-506121,PAYMENT,PAID,2026-06-18 13:04:17,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000547,ORD-506242,PAYMENT,PAID,2026-06-18 13:04:56,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90001248,ORD-506943,PAYMENT,PAID,2026-06-18 13:23:05,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90000685,ORD-506380,PAYMENT,PAID,2026-06-18 13:24:34,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000549,ORD-506244,PAYMENT,PAID,2026-06-18 13:30:04,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000024,ORD-505719,PAYMENT,PAID,2026-06-18 13:36:00,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000314,ORD-506009,PAYMENT,PAID,2026-06-18 14:09:12,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000454,ORD-506149,PAYMENT,PAID,2026-06-18 14:11:53,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000065,ORD-505760,PAYMENT,REJECTED,2026-06-18 14:45:06,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000321,ORD-506016,PAYMENT,PAID,2026-06-18 14:49:01,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000316,ORD-506011,PAYMENT,REJECTED,2026-06-18 14:50:19,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000055,ORD-505750,PAYMENT,PAID,2026-06-18 15:01:15,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90001069,ORD-506764,PAYMENT,PAID,2026-06-18 15:04:17,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000921,ORD-506616,PAYMENT,PAID,2026-06-18 15:04:38,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000140,ORD-505835,PAYMENT,PAID,2026-06-18 15:22:21,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000098,ORD-505793,PAYMENT,PAID,2026-06-18 15:38:43,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90001294,ORD-506103,REFUND,REFUNDED,2026-06-18 15:39:02,BR,BRL,2,3490,5.4334,6.42,0.00
DL-90001143,ORD-506838,PAYMENT,PAID,2026-06-18 15:44:46,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000506,ORD-506201,PAYMENT,PAID,2026-06-18 15:45:42,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001172,ORD-506867,PAYMENT,PAID,2026-06-18 15:58:45,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90001302,ORD-506784,REFUND,REFUNDED,2026-06-18 16:13:27,CL,CLP,0,3990,942.5071,4.23,0.00
DL-90000764,ORD-506459,PAYMENT,PAID,2026-06-18 17:12:39,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000485,ORD-506180,PAYMENT,PAID,2026-06-18 17:41:14,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001184,ORD-506879,PAYMENT,REJECTED,2026-06-18 17:44:28,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000656,ORD-506351,PAYMENT,REJECTED,2026-06-18 17:52:26,MX,MXN,2,79900,18.0989,44.15,1.99
DL-90001005,ORD-506700,PAYMENT,REJECTED,2026-06-18 17:52:33,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000984,ORD-506679,PAYMENT,PAID,2026-06-18 17:59:09,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000688,ORD-506383,PAYMENT,PAID,2026-06-18 18:05:37,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90001219,ORD-506914,PAYMENT,PAID,2026-06-18 18:22:36,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001025,ORD-506720,PAYMENT,PAID,2026-06-18 19:59:52,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000149,ORD-505844,PAYMENT,REJECTED,2026-06-19 07:17:52,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000946,ORD-506641,PAYMENT,REJECTED,2026-06-19 07:42:23,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001301,ORD-506746,REFUND,REFUNDED,2026-06-19 08:24:34,BR,BRL,2,1745,5.4334,3.21,0.00
DL-90000469,ORD-506164,PAYMENT,PAID,2026-06-19 08:50:27,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000279,ORD-505974,PAYMENT,REJECTED,2026-06-19 08:53:06,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000586,ORD-506281,PAYMENT,PAID,2026-06-19 08:53:54,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90001209,ORD-506904,PAYMENT,PAID,2026-06-19 08:55:27,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000620,ORD-506315,PAYMENT,PAID,2026-06-19 09:43:07,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001081,ORD-506776,PAYMENT,PAID,2026-06-19 09:50:26,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000600,ORD-506295,PAYMENT,REJECTED,2026-06-19 10:15:08,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000941,ORD-506636,PAYMENT,PAID,2026-06-19 10:22:26,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000474,ORD-506169,PAYMENT,PAID,2026-06-19 10:23:20,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90001316,ORD-507810,PAYMENT,PAID,2026-06-19 11:16:00,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90001316,ORD-507810,PAYMENT,PAID,2026-06-19 11:16:00,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000120,ORD-505815,PAYMENT,PAID,2026-06-19 11:37:47,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90001040,ORD-506735,PAYMENT,PAID,2026-06-19 11:39:06,MX,MXN,2,79900,18.0989,44.15,1.99
DL-90001215,ORD-506910,PAYMENT,PAID,2026-06-19 11:51:27,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000516,ORD-506211,PAYMENT,REJECTED,2026-06-19 12:00:47,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000654,ORD-506349,PAYMENT,PAID,2026-06-19 12:16:06,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000228,ORD-505923,PAYMENT,PAID,2026-06-19 12:56:30,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000855,ORD-506550,PAYMENT,PAID,2026-06-19 13:10:13,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90001293,ORD-506062,REFUND,REFUNDED,2026-06-19 13:28:38,BR,BRL,2,1745,5.4334,3.21,0.00
DL-90001176,ORD-506871,PAYMENT,PAID,2026-06-19 13:52:51,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000969,ORD-506664,PAYMENT,PAID,2026-06-19 14:05:47,AR,ARS,2,259900,1201.9231,2.16,0.10
DL-90000400,ORD-506095,PAYMENT,PAID,2026-06-19 14:46:46,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90001185,ORD-506880,PAYMENT,PAID,2026-06-19 15:01:41,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001078,ORD-506773,PAYMENT,REJECTED,2026-06-19 15:54:34,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90000277,ORD-505972,PAYMENT,PAID,2026-06-19 16:02:58,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000572,ORD-506267,PAYMENT,PAID,2026-06-19 16:41:40,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90001105,ORD-506800,PAYMENT,PAID,2026-06-19 16:54:56,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001169,ORD-506864,PAYMENT,PAID,2026-06-19 17:05:05,CO,COP,2,19990000,4098.3607,48.78,2.20
DL-90000842,ORD-506537,PAYMENT,PAID,2026-06-19 17:44:57,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000741,ORD-506436,PAYMENT,PAID,2026-06-19 17:47:33,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90001034,ORD-506729,PAYMENT,PAID,2026-06-19 17:53:40,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000742,ORD-506437,PAYMENT,PAID,2026-06-19 18:01:42,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000563,ORD-506258,PAYMENT,REJECTED,2026-06-19 18:12:28,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000320,ORD-506015,PAYMENT,PAID,2026-06-19 18:15:30,CO,COP,2,19990000,4098.3607,48.78,2.20
DL-90000611,ORD-506306,PAYMENT,PAID,2026-06-19 20:07:32,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000722,ORD-506417,PAYMENT,PAID,2026-06-20 07:29:51,CO,COP,2,19990000,4098.3607,48.78,2.20
DL-90000725,ORD-506420,PAYMENT,PAID,2026-06-20 08:30:54,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000609,ORD-506304,PAYMENT,PAID,2026-06-20 08:42:03,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000864,ORD-506559,PAYMENT,REJECTED,2026-06-20 08:56:27,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000576,ORD-506271,PAYMENT,PAID,2026-06-20 08:59:42,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000781,ORD-506476,PAYMENT,PAID,2026-06-20 09:14:36,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90001114,ORD-506809,PAYMENT,PAID,2026-06-20 09:22:27,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000356,ORD-506051,PAYMENT,PAID,2026-06-20 09:42:24,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90001041,ORD-506736,PAYMENT,PAID,2026-06-20 09:48:31,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000190,ORD-505885,PAYMENT,PAID,2026-06-20 09:54:23,CO,COP,2,7990000,4098.3607,19.50,0.88
DL-90000085,ORD-505780,PAYMENT,PAID,2026-06-20 10:29:32,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90000868,ORD-506563,PAYMENT,PAID,2026-06-20 10:38:57,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90001060,ORD-506755,PAYMENT,PAID,2026-06-20 10:40:30,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000471,ORD-506166,PAYMENT,PAID,2026-06-20 11:12:02,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000743,ORD-506438,PAYMENT,PAID,2026-06-20 11:37:11,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001162,ORD-506857,PAYMENT,PAID,2026-06-20 11:46:37,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000121,ORD-505816,PAYMENT,PAID,2026-06-20 11:55:53,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90000225,ORD-505920,PAYMENT,PAID,2026-06-20 12:06:34,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90001016,ORD-506711,PAYMENT,PAID,2026-06-20 13:22:01,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000700,ORD-506395,PAYMENT,PAID,2026-06-20 13:32:44,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90000337,ORD-506032,PAYMENT,PAID,2026-06-20 13:33:29,MX,MXN,2,79900,18.0989,44.15,1.99
DL-90000715,ORD-506410,PAYMENT,PAID,2026-06-20 13:43:00,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000093,ORD-505788,PAYMENT,PAID,2026-06-20 13:45:52,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000076,ORD-505771,PAYMENT,PAID,2026-06-20 13:55:08,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000066,ORD-505761,PAYMENT,PAID,2026-06-20 14:26:37,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000911,ORD-506606,PAYMENT,PAID,2026-06-20 14:43:53,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90000865,ORD-506560,PAYMENT,REJECTED,2026-06-20 14:50:36,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000476,ORD-506171,PAYMENT,PAID,2026-06-20 14:52:56,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000196,ORD-505891,PAYMENT,PAID,2026-06-20 15:03:53,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000295,ORD-505990,PAYMENT,PAID,2026-06-20 15:19:59,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000053,ORD-505748,PAYMENT,PAID,2026-06-20 15:24:44,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000808,ORD-506503,PAYMENT,PAID,2026-06-20 16:00:24,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000789,ORD-506484,PAYMENT,PAID,2026-06-20 16:03:53,CL,CLP,0,44990,942.5071,47.73,2.15
DL-90001062,ORD-506757,PAYMENT,PAID,2026-06-20 16:22:45,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000022,ORD-505717,PAYMENT,PAID,2026-06-20 16:41:48,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000862,ORD-506557,PAYMENT,PAID,2026-06-20 16:43:47,MX,MXN,2,79900,18.0989,44.15,1.99
DL-90000353,ORD-506048,PAYMENT,PAID,2026-06-20 16:45:18,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90000047,ORD-505742,PAYMENT,PAID,2026-06-20 17:00:33,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90000676,ORD-506371,PAYMENT,PAID,2026-06-20 17:45:15,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000624,ORD-506319,PAYMENT,PAID,2026-06-20 17:59:17,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90001144,ORD-506839,PAYMENT,PAID,2026-06-20 18:14:22,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001017,ORD-506712,PAYMENT,PAID,2026-06-20 18:43:13,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90001247,ORD-506942,PAYMENT,PAID,2026-06-20 18:57:41,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000879,ORD-506574,PAYMENT,PAID,2026-06-20 19:01:27,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000950,ORD-506645,PAYMENT,PAID,2026-06-20 19:06:05,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000486,ORD-506181,PAYMENT,PAID,2026-06-20 19:34:41,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001199,ORD-506894,PAYMENT,PAID,2026-06-20 20:00:52,MX,MXN,2,5900,18.0989,3.26,0.15
DL-90000174,ORD-505869,PAYMENT,PAID,2026-06-21 07:42:04,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000496,ORD-506191,PAYMENT,PAID,2026-06-21 08:38:41,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000126,ORD-505821,PAYMENT,PAID,2026-06-21 08:46:26,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000396,ORD-506091,PAYMENT,PAID,2026-06-21 09:11:28,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000282,ORD-505977,PAYMENT,PAID,2026-06-21 10:16:58,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000073,ORD-505768,PAYMENT,PAID,2026-06-21 10:29:04,CO,COP,2,7990000,4098.3607,19.50,0.88
DL-90000392,ORD-506087,PAYMENT,REJECTED,2026-06-21 10:46:35,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000923,ORD-506618,PAYMENT,PAID,2026-06-21 11:00:56,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000999,ORD-506694,PAYMENT,PAID,2026-06-21 11:03:15,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000046,ORD-505741,PAYMENT,PAID,2026-06-21 11:05:55,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90001133,ORD-506828,PAYMENT,PAID,2026-06-21 11:13:14,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000944,ORD-506639,PAYMENT,PAID,2026-06-21 11:44:14,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000199,ORD-505894,PAYMENT,REJECTED,2026-06-21 12:12:22,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000771,ORD-506466,PAYMENT,PAID,2026-06-21 12:44:43,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000270,ORD-505965,PAYMENT,PAID,2026-06-21 12:44:53,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000825,ORD-506520,PAYMENT,PAID,2026-06-21 12:45:34,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90001011,ORD-506706,PAYMENT,PAID,2026-06-21 13:53:38,BR,BRL,2,8990,5.4334,16.55,0.74
